GSM1368273	GSM1368274	GSM1368275	GSM1368276	GSM1368277	GSM1368278	GSM1368279	GSM1368280	GSM1368281	GSM1368282	GSM1368283	GSM1368284	GSM1368285	GSM1368286	GSM1368287	GSM1368288	GSM1368289	GSM1368290	GSM1368291	GSM1368292	GSM1368293	GSM1368294	GSM1368295	GSM1368296	GSM1368297	GSM1368298	GSM1368299	GSM1368300	GSM1368301	GSM1368302	GSM1368303	GSM1368304	GSM1368305	GSM1368306	GSM1368307	GSM1368308	gene
-0.893446195504711	-0.81435587930523	-0.816377573089307	1.1978538807397	1.21635809803824	1.21636336321061	1.4406683844901	1.6426133398846	1.37588331607287	-0.569586341657946	-0.568311629313423	-0.469701771783536	-0.624137769076599	-0.673744006094517	-0.495590974160765	-0.693136429951089	-0.770595903153412	-0.664073095331694	-0.876819523317953	-0.896945602131281	-0.707639189171671	1.25390934244362	1.0538588782636	1.44430756892759	1.45483550941315	1.58577226220087	1.63955218176853	-0.569197123443742	-0.94254490615972	-0.393948095032826	-0.696340084080475	-0.65157841455435	-0.652866350375231	-0.641808791300848	-0.833283267100523	-0.605947210362633	SPAC19D5.01
-0.639897433938339	-0.518039006700255	-0.476284457413162	-0.0341365335806501	-0.487725444530407	-0.21567258888606	0.604703797197842	0.504260806368204	0.265231860920436	1.33237798121867	1.63151396462946	1.34176289970261	-0.843880668386862	-0.683553121342	-0.891612546089813	-0.639607813184718	-0.610455432762596	-0.594755865054057	-0.853296921034716	-0.450710543559416	-0.651410032198227	-0.519035514093194	-0.56990911897085	-1.13309262361686	1.12673187027328	0.364833405897386	1.16932831764816	2.00636527012522	2.31163455718075	2.28651868306906	-0.66275508891976	-0.36864978794632	-0.48285558121832	-0.80808172520389	-0.714915538005589	-1.09493002759501	SPAC1002.19
-2.00068212281777	-1.48105599163419	-1.6769377918343	0.75234393590492	0.650950424320118	0.769061662584958	1.35974514768179	1.47290341573154	1.27377928439029	-0.467271170694017	-0.375292028132317	-0.397299433006945	0.0917148024315682	-0.190744840919882	0.108397101165964	-0.0227216752664648	0.176097033912563	-0.107679561207087	-2.10478107108368	-1.7612256819435	-1.34532732073964	0.575811208055279	0.538407453525927	0.775669213589453	1.32706104444815	1.49090789497425	1.66052727271164	-0.362059831081379	-0.542471033950117	-0.474368939346378	0.0775679257019998	0.23612850884058	0.272572722689806	0.0270108623854577	-0.108585501912422	-0.218152919476167	SPCC794.04c
-0.991720370063018	-1.08331579017312	-0.970986454489492	0.855837459743688	0.905521709183936	0.739859107090971	1.87892651258161	1.89870184926225	1.8660181716596	-0.606781801775937	-0.704565228605085	-0.627554374042755	-0.87413046911793	-0.962445063585152	-0.699197947047412	-0.485390416777115	-0.762530748507604	-0.832073279025897	-0.797626840341814	-0.805979781859298	-0.50560020927374	0.549892118900631	0.471154360909846	0.754613716029638	1.46808185491932	1.55744391981505	1.93598642021834	0.108252208127539	0.351667587536552	0.379564995224015	-0.720177079000003	-0.510733978328531	-0.295726358357952	-0.957728278407296	-0.619388729146708	-0.907868793277129	SPBC2F12.09c
-1.50885078548478	-1.4604147037055	-1.43989853708018	0.781485550431789	0.784657884754038	0.824114185579638	1.4996500904559	1.58325507647924	1.53684606432705	-0.308255647343968	-0.00851521244402658	-0.100986419355334	-0.331960922970544	-0.44531975619139	-0.120674509056245	-0.301211526564029	-0.0985940001619133	-0.316164259911776	-1.95611332686781	-1.58794972368285	-1.31145521612479	0.750629336268273	0.663174390132781	1.00874781382069	1.48391210177365	1.4703991521791	1.80074860715955	-0.345394544600713	-0.473094851798985	-0.23636815666554	-0.275036901605264	-0.0898865529424097	-0.0668371895955281	-0.386628556220903	-0.595819793969092	-0.422189159018115	SPBC21C3.19
-0.896479884830866	-0.905330969927865	-0.777758163873933	0.962327494146313	0.800343643669333	0.971477082203925	1.62604924898814	1.68961063371155	1.82410028273629	-0.445045478689083	0.193070308569768	-0.152441927697673	-0.537337406160887	-0.867811142250425	-0.359243506651681	-0.831089201976814	-0.468644047813475	-0.77526958918164	-1.03393976267673	-0.829440941511159	-0.569311034123041	0.858583718770443	0.836610836596495	0.774938936132103	1.56393669331423	1.85513332340313	1.84086546018248	-0.552137362825316	-0.267232135402826	-0.781866988866828	-0.745716409165437	-0.490439211503856	-0.490601913404954	-1.14648925677797	-0.988037209421289	-0.885384117690462	SPAC32A11.02c
-0.51562794759548	-0.5161246058827	-0.31204372024032	0.0918147828595228	-0.818404381420717	-0.317868686108014	0.316804663714333	0.548300888405427	0.246001195365779	1.20213169283953	1.66263198743286	1.46489389087173	-0.745764827154296	-0.927425165928688	-0.595158632982508	-0.765324459561697	-0.716732156155629	-0.407718354897839	-0.584438094624209	-0.300068545770401	-0.698467813259274	-0.663238827010014	-0.419552728511698	-0.846651107933124	1.22377705456049	0.52707086112746	1.31547242649936	1.96967376894001	2.22344117473205	2.18423348071673	-0.687743505281864	-0.542241325633522	-0.378114530562772	-1.19001689726277	-0.967738961713979	-1.05978259257377	SPAC1002.17c
-1.47467964308277	-1.57239084024408	-1.62989812210493	0.67524278626098	0.544282064069579	0.53154426056761	1.5688431039722	1.43765747585409	1.3888602835344	-0.0432950641081016	0.707195626841806	0.115339865047417	-0.102224143825899	-0.784024925497026	-0.190438339968532	-0.586440288062435	-0.134388984479427	-0.77705272730847	-1.73394439389137	-1.46359624775917	-1.3863236486047	0.54116382943139	0.496190625419643	0.573868913459778	1.6287813886699	1.65182536128963	1.7904872623166	0.172218383214889	0.31772790405296	0.0928780545633448	-0.242582511042777	-0.141473591467653	0.00989675966898427	-0.62083109353265	-0.621952452300178	-0.738466930955028	SPCC757.07c
-1.27341471009909	-1.71479290969617	-1.26074347123966	0.373460039842523	0.147638156019744	0.298131151691952	1.46951564901461	1.28152840113711	1.30925258305607	0.596268539168747	1.23043015870849	0.937459858317181	-0.415609680470662	-0.915959884251735	-0.416359322750315	-0.932524386250355	-0.508144063139134	-0.821558033601617	-1.42545962899168	-1.22325184839039	-1.15452773851972	0.205174472321293	0.343395503654703	0.45548903065811	1.44553869267261	1.571292374046	1.60435549131234	0.93182093909008	0.893283744868592	0.748822363218541	-0.537133001004697	-0.41952454564445	-0.250260449000037	-0.827021908112953	-0.76928802634542	-0.977283541290573	SPAC4H3.03c
-1.39716868412209	-1.66613670630137	-1.17969655948713	-1.19392288185938	-0.905259372144915	-0.813777296206704	0.233212354912484	0.165138774013447	0.136194826599472	1.14356918768027	1.44728837820807	1.47563740078281	0.613775944521256	0.0816449605213134	0.530670166488579	0.245530468319797	0.546270319789644	0.078295776008421	-2.01916523813458	-1.27894675528231	-1.48620806432681	-1.13561354214065	-1.05783081668818	-1.09662323166465	0.488672733549597	0.195132891389145	0.840727546289294	1.30612430287741	1.01135699986876	1.43743945234105	0.561639581639119	0.686525084511345	0.818988884543519	0.401524458528965	0.503844157821938	0.281144497153062	SPAC27D7.09c
-1.43220021195006	-1.44938378917873	-1.33227394610493	0.274583277372306	0.447396976091585	0.613417742475495	1.52565749862397	1.68629919186771	1.57518170595012	0.0187374575955393	0.598357090064181	0.252566531935625	-0.309224774899382	-0.742055800446719	-0.0138208568792515	-0.530726952912493	0.00953904779509398	-0.45698079885584	-1.87727599100132	-1.67493112508914	-1.33508833560634	0.515169069676776	0.406743952105708	0.52347354467124	1.64432662819322	1.60797010960787	1.965353576975	-0.154857568362711	0.0656079989711182	0.0187947819688499	-0.38523180581154	-0.131732278409081	-0.341391283575372	-0.778629228024319	-0.381066972696769	-0.422304462137425	SPAC637.03
-1.60728553488873	-1.86471687949675	-1.49351227894222	-0.0871860255293062	0.000424365739494628	-0.0914931747717176	1.28196458725223	1.26844794056854	1.06927141214442	0.771948560251288	1.37884763003558	0.819103649422443	0.274263826984756	-0.51349015217144	-0.0626194010739997	-0.359636387862356	0.212369916323259	-0.465417582044764	-1.58185158886702	-2.10829867216946	-1.4377916609277	-0.312883812628673	-0.34299694535717	-0.235414396890624	1.22888586952993	1.39222512021407	1.38112770799236	0.865835796401417	1.11422695589876	0.748961086376409	0.0610241462937866	0.288385971078372	0.144550502157997	-0.603417372240177	-0.358265530771066	-0.775587648031937	SPAC15E1.02c
1.14940424569618	0.82746965398458	0.753068902980347	-0.484007301995321	-0.506015783495224	-1.18847967652379	-2.06303496341567	-1.83055148753858	-2.04395809702937	0.246752075154071	0.489116744850582	0.26997510446597	0.643362822825013	0.641427953878086	0.201687654241793	0.624154389150206	0.321749670168916	0.562255872417691	0.90461344700278	0.926876543913345	1.16938595387568	-0.750895957431816	-0.0602588390578059	-0.291190272897497	-1.83277649956036	-2.01782920338974	-1.5799906862131	0.422302562044149	0.0479162938093861	0.79113804565051	0.611056439080065	0.514651114636957	0.575453314020412	0.550869395608563	0.729939032786486	0.674361536306494	SPBC8E4.01c
-1.40677685207427	-1.51057135773731	-1.44971630276915	-0.695359556101131	-0.0316673890820912	-0.352813276342489	1.50216862813266	1.58599922585561	1.68058322027893	0.476958470545843	1.12621114118115	0.861401658710419	0.146753611543775	-0.99347256193956	-0.0831399510982646	-0.440139420544366	0.0478330492281205	-0.715511065221086	-1.26977531930788	-1.44568661601091	-1.24131808890197	-0.00347463600316413	-1.02901746299691	0.247946591464301	1.46677172375172	1.45711361707951	1.82732605181413	0.661530145733269	0.736052180537545	0.633598968010438	-0.0343561922323672	-0.077891984322633	0.0718117965472815	-0.592167566702413	-0.37837387015438	-0.778830610872354	SPAPB1A11.03
-1.12401725870288	-1.34824346626563	0.949283293852129	-1.73228545089933	-1.57232915934009	0.162316712614737	-1.44900852360094	-1.57788954083737	0.21821872473706	-1.04306290533814	-1.28572236196904	0.942557309558976	-0.957285116129976	-1.48959338821333	0.471704034336919	-1.43849401273598	-1.20743219575788	0.470200784726745	0.655425484526188	0.88545255647747	1.14497932323758	0.677057009250418	0.837968212479992	0.499832165785782	0.25587340261792	0.670875267432021	0.76909462492527	0.810087609860904	0.813530570463119	0.967470866071816	0.660248714515215	0.761960897365459	0.819220495358426	0.422051744187896	0.851988222913441	0.507965352495111	SPAC186.05c
-1.17498521500989	-1.22565695201	-1.26151142541733	0.619793073007352	0.45482588173726	0.602430072819683	1.8445839899193	1.79110652889132	1.67100384295839	-0.340583312047414	0.0450264366384132	-0.232513145236894	-0.268652441605179	-0.593005872388346	-0.395355198937677	-0.432266799900171	-0.366185774663308	-0.586977033867462	-1.56246336629804	-1.26949206035588	-1.18604472590961	0.431311240521423	0.3587913830845	0.545374093213647	1.80844647652178	1.92988864411998	2.05851679227411	-0.165992386376474	-0.296018538753859	-0.300015678789362	-0.35403905623113	-0.230390729073607	-0.163379465240221	-0.531941931388044	-0.662685076159991	-0.560942270047308	SPBC365.12c
-0.648245971876839	-0.842095960491279	-1.02282458850281	1.28983329598304	1.1906410581776	1.05987835803543	1.51203966045315	1.21130141289241	1.12903841672581	-0.17568233587267	0.27005899286764	-0.0598418055791327	-1.00852755218643	-0.731408151306997	-0.991089492977836	-0.759089914655441	-0.760312890717734	-1.15482158635505	-0.808625963278191	-0.95957924143813	-0.805180955104308	1.3429621608365	1.2395958686986	1.22714199411631	1.55724234645898	1.48779917916371	1.58475776152469	-0.0592264531071625	-0.137020370541202	-0.414327929407964	-1.04341999676197	-1.05776312860706	-0.695338737835226	-0.591301240805285	-0.513898707689347	-0.862667530835809	SPBC1105.13c
-1.62993800232549	-1.49892104925408	-1.57378350196348	0.531033754531248	0.31267228708754	0.391121221138876	1.60178016570623	1.63983613106164	1.42246771713049	0.0703333240341919	0.774830841217391	0.224607371914829	-0.233547304148317	-0.59842548250714	-0.310464697818535	-0.318839798099277	-0.176749751129185	-0.384885731086812	-1.96754480374178	-1.64856312893558	-1.32444976810954	0.344855725530922	0.191461338039614	0.548549815813234	1.55096307807797	1.56170575236845	1.81595795454268	0.173847113808114	0.503097382197227	0.245599490271794	-0.362668798689092	-0.115788815556859	-0.0992159726962272	-0.527918991165147	-0.533062679620816	-0.59995218762508	SPAC22F8.05
-1.13453771281929	-1.42311576613388	-1.27914022696152	0.97867718569256	0.7365817184468	0.856154056334689	1.63269012766304	1.27310330136646	1.32537076915643	-0.0838570094444662	0.366838861330836	0.0897511410609901	-0.694002582849183	-1.07298854956975	-0.575242687673585	-0.685146469878589	-0.835631605828023	-0.775714225495644	-1.51595694509789	-1.02427457660205	-1.18742470301598	0.845207287492413	0.796153511318209	0.908430787036624	1.36372758492436	1.84652016770481	1.73160142395392	0.169236354422587	0.433587403152845	0.161967261027192	-0.753401126310111	-0.389801883217687	-0.0101170784044035	-0.698280248028813	-0.304242850934559	-1.07272269381935	SPNCRNA.1165
0.976733755391185	1.10998074525154	1.72263237242093	-0.349099503569616	0.0319761209467096	0.340884734671778	-1.27460861512165	-1.23038593586934	-1.55987847891266	-1.34626068047262	-0.431289076017376	-0.646564302723164	0.269974900564501	1.47547571888161	-0.934791430779251	1.2371770860793	-0.0846324551980155	0.73972155067228	0.474444999419563	0.760947890368439	1.61127875257894	-0.437500125262757	-0.195818325757405	0.465281555708936	-1.43422570314524	-1.76317016368545	-0.600687034192752	-1.16792419050501	-1.08583810046911	-0.706940618993617	0.362744050396116	0.138730242057071	0.172306067891196	1.16318938403174	1.25525266457399	0.94088214876923	SPAC1F8.03c
-0.777669604222892	-1.30018640435117	-1.11523942893007	0.324202442125521	0.0220244114858927	-0.395443332629533	2.23735208755102	1.81466361384472	1.72026393092071	0.390519260905228	0.964633048658993	0.535517702765352	-0.118679142965904	-0.684938553024597	-0.683105412409453	-0.406400716724843	-0.199359481946949	-0.877388707224106	-1.1293355794012	-1.07097501928905	-0.597293838090361	0.0281150832591416	-0.373029707221482	-0.264826753665468	1.80799120706579	2.07637113243522	1.79431631425256	0.260420332404554	0.172799467852023	-0.457805912474248	-0.45982486525048	-0.39467593760255	-0.456977467945882	-0.828801646114108	-0.585039014632445	-0.972193509409934	SPAC19A8.16
-0.654942450945501	-0.568654967736924	-0.56363051291473	0.89089705870335	0.858460075356722	0.987777816079009	1.53051067212517	1.68675159464385	1.68850677049747	-0.99950191457131	-0.74812797802972	-0.717469092013359	-0.64912860356534	-0.807464854764387	-0.574338380694707	-0.601479406087198	-0.562930177708311	-0.45828370896088	-0.707760039962699	-0.407619930219676	-0.440018402987954	0.994845135509262	0.961663273504347	1.08109103388742	1.64035077140862	1.74626467461741	1.9959234213124	-1.13019540874202	-1.09077497944402	-0.825774436107861	-0.793409399930936	-0.52209776144937	-0.386415092890572	-0.587620909346003	-0.684601918592708	-0.580801969978842	SPCC1322.08
-1.33312319498339	-1.57951516412387	-1.25924207711127	0.771353046179707	0.515889989406597	0.690816882534434	1.45701038690869	1.6918656896184	1.42944370508641	0.0159895468982401	0.642158044963041	0.169829762939323	-0.468856632027571	-0.777124387148537	-0.486328516547757	-0.446133681538603	-0.312113687491281	-0.56080368704023	-1.67024118879761	-1.45474072204991	-1.13998465039017	0.47767107187826	0.41174711070462	0.88287630524769	1.46265585048592	1.48455684868698	1.9756865107454	0.0475254621527672	0.544556317922809	0.498120899948263	-0.611948301439207	-0.446396720834515	-0.304726181028551	-0.908880935353783	-0.71451733554774	-0.695076368853558	SPBC11C11.06c
-0.87204321588266	-0.943178100053364	-0.818169315091636	1.20270824943398	0.632152153443797	0.288260392589803	1.76363650870644	1.73777350284259	1.58422911402248	-0.494011891047024	0.14986493524685	-0.300379107627627	-0.583929519576137	-0.536442223633404	-0.613766098172298	-0.872972310831063	-0.626828514869284	-0.688840285720542	-1.06572752931043	-0.717503723898157	-0.938708966623557	0.532924685565556	0.661914783822351	0.84524877426465	1.88049530818957	1.99232713299643	2.08988926045851	-0.529490370908861	-0.497919401981944	-0.374216795173876	-0.670073120167232	-0.53340688872516	-0.466655997690855	-0.774804640279696	-0.815672509760107	-0.626684274558096	SPCC16A11.15c
-1.35839673830951	-1.45910236996022	-1.21860353298168	0.591223752238369	0.546205217315764	0.726526758127379	1.76981617461881	1.75974432488123	1.66683705719811	-0.408584748897365	-0.117132869391947	-0.254137123579311	-0.425702373162777	-0.4889913251256	-0.339235196989168	-0.540051758405029	-0.212723459380568	-0.359749833311592	-1.23504407369983	-1.24836665175495	-0.672514834726523	0.403846923604184	0.544130763455494	0.64718265260543	1.75004725256713	1.83732277502621	2.18368842587901	-0.535188515361033	-0.662157565109903	-0.256268452262276	-0.365274482360477	-0.147822647494247	-0.0806439435330354	-0.540929220922581	-0.994871002292701	-0.505079358504812	SPBC725.03
-1.16817340215856	-0.874141302468922	-0.823142788086211	1.51382068197678	1.53120716791392	1.52112649589673	0.87145723010262	1.4140439117961	0.908161607343739	-0.562268470759848	-0.359132863917291	-0.20964001896923	-0.664110868689599	-0.724280342707561	-0.406711860811493	-0.581449743351251	-0.237226889121909	-0.412896271447349	-1.5511634726938	-1.03612268752081	-1.02426414367958	1.45106587206616	1.45753490586819	1.62274204904419	1.05918231734418	1.44135441394108	1.22341102906988	-0.576823174399298	-0.674965021796129	-0.587100397116997	-0.768799356067422	-0.451732577940889	-0.41351235364886	-0.715218504838006	-0.776982835344124	-0.415248334828437	SPBC1105.14
